case_id,municipality,case_hybrid_score,case_hybrid_raw,n_events_case,event_score_mean,event_score_median,avg_resource_score_in_case
12645436,BPIC15_5,0.398,0.4137303658614141,61,0.643,0.657,0.045
12646634,BPIC15_1,0.884,0.8749085957788061,44,0.803,0.816,0.892
12662404,BPIC15_1,0.884,0.8750371144851995,44,0.803,0.815,0.892
12663987,BPIC15_1,0.47,0.4821038594894924,59,0.67,0.68,0.892
12678562,BPIC15_5,0.891,0.8815797926626207,58,0.791,0.817,0.921
12682517,BPIC15_5,0.816,0.8101817677488701,36,0.814,0.831,0.045
12684275,BPIC15_5,0.824,0.8178496463138483,21,0.874,0.892,0.045
12687876,BPIC15_1,0.926,0.9145856040109824,21,0.873,0.906,0.965
12689333,BPIC15_1,0.477,0.4889106459534729,51,0.699,0.719,0.892
12717920,BPIC15_5,0.813,0.8077014886273651,50,0.784,0.802,0.045
12740211,BPIC15_5,0.879,0.8705256848973321,71,0.801,0.824,0.825
12744845,BPIC15_1,0.882,0.8732091780800605,44,0.793,0.815,0.892
12747208,BPIC15_1,0.913,0.902603525290159,44,0.804,0.824,0.965
12749014,BPIC15_1,0.878,0.8691494297633736,44,0.76,0.784,0.892
12752229,BPIC15_1,0.883,0.8737795291586077,44,0.803,0.82,0.892
12762756,BPIC15_1,0.842,0.8355158672882356,34,0.856,0.87,0.215
12766269,BPIC15_5,0.889,0.8798209241003592,17,0.865,0.892,0.825
12771376,BPIC15_5,0.827,0.8207235992097325,13,0.883,0.896,0.045
12782458,BPIC15_5,0.479,0.4907817686763025,65,0.696,0.706,0.921
12785089,BPIC15_1,0.877,0.8679896359651043,44,0.75,0.768,0.892
12789957,BPIC15_1,0.929,0.9179999964148672,13,0.903,0.919,0.965
12791944,BPIC15_1,0.919,0.9083006920607846,35,0.851,0.878,0.965
12793531,BPIC15_5,0.814,0.8087710670520243,50,0.786,0.8,0.045
12795896,BPIC15_5,0.821,0.8150115329741953,18,0.889,0.884,0.045
12799746,BPIC15_5,0.462,0.474762849739153,53,0.662,0.679,0.825
12811989,BPIC15_5,0.809,0.8037216981536273,46,0.798,0.815,0.045
12812688,BPIC15_1,0.875,0.8665995518198777,42,0.738,0.759,0.892
12814227,BPIC15_1,0.511,0.5210950011910466,21,0.727,0.741,0.965
12817807,BPIC15_1,0.917,0.9062101209516046,42,0.807,0.823,0.96
12837981,BPIC15_5,0.395,0.4107113125693163,68,0.628,0.646,0.045
12869313,BPIC15_5,0.883,0.8738276037609386,18,0.839,0.864,0.825
12905128,BPIC15_1,0.93,0.9183753514037712,13,0.903,0.919,0.965
12907271,BPIC15_1,0.93,0.9184484035499104,13,0.903,0.917,0.965
12935996,BPIC15_5,0.89,0.8804560432494222,64,0.793,0.812,0.921
12936521,BPIC15_1,0.531,0.5404763831748358,10,0.897,0.91,0.965
12939498,BPIC15_5,0.482,0.4936156380860736,61,0.699,0.711,0.921
12941586,BPIC15_5,0.477,0.4885182512423035,56,0.662,0.676,0.921
12986276,BPIC15_5,0.878,0.8689753879578973,47,0.783,0.793,0.825
12993950,BPIC15_1,0.929,0.9178404614876206,13,0.903,0.919,0.965
12998701,BPIC15_1,0.93,0.9186630068762148,13,0.903,0.915,0.965
13000092,BPIC15_1,0.916,0.905755707073799,42,0.813,0.821,0.96
13016907,BPIC15_5,0.48,0.4913780872521964,61,0.67,0.688,0.921
13043480,BPIC15_5,0.809,0.8039948820684466,52,0.756,0.773,0.045
13055326,BPIC15_1,0.929,0.918121044430722,13,0.903,0.915,0.965
13060756,BPIC15_1,0.93,0.9183499326767832,13,0.903,0.919,0.965
13063975,BPIC15_1,0.93,0.9184575213476877,13,0.903,0.919,0.965
13086821,BPIC15_5,0.802,0.7969129354484703,54,0.713,0.728,0.045
13088181,BPIC15_5,0.405,0.4202634301308611,50,0.692,0.702,0.045
13091175,BPIC15_1,0.9,0.8905986984243972,13,0.909,0.924,0.892
13092416,BPIC15_5,0.402,0.4175432734472467,54,0.667,0.678,0.045
13094908,BPIC15_1,0.929,0.917830135166144,13,0.902,0.919,0.965
13103680,BPIC15_5,0.404,0.4199038034335892,53,0.693,0.712,0.045
13113737,BPIC15_1,0.93,0.9181541890196452,13,0.903,0.912,0.965
13120775,BPIC15_5,0.482,0.4935005202024285,66,0.683,0.699,0.921
13124255,BPIC15_5,0.402,0.4175796266598933,53,0.671,0.689,0.045
13126616,BPIC15_5,0.824,0.8177184302011073,25,0.865,0.877,0.045
13127664,BPIC15_5,0.47,0.4823093481565705,31,0.687,0.715,0.825
13130180,BPIC15_5,0.469,0.4812396190429849,50,0.685,0.712,0.825
13138230,BPIC15_5,0.806,0.800847891953554,64,0.741,0.75,0.045
13143582,BPIC15_5,0.407,0.422219957192792,51,0.713,0.725,0.045
13147393,BPIC15_5,0.906,0.896090873828162,26,0.858,0.882,0.949
13149138,BPIC15_5,0.819,0.813067436937847,26,0.852,0.876,0.045
13160407,BPIC15_1,0.929,0.9180557241709156,13,0.903,0.916,0.965
13166722,BPIC15_1,0.617,0.6213246201980088,11,0.926,0.954,1.0
13211034,BPIC15_5,0.89,0.8807660901695268,25,0.849,0.884,0.825
13226152,BPIC15_5,0.895,0.8852021142911222,14,0.898,0.911,0.825
13226170,BPIC15_5,0.878,0.869081742463107,47,0.783,0.798,0.825
13271933,BPIC15_5,0.811,0.8057593566324294,51,0.761,0.777,0.045
13272664,BPIC15_5,0.89,0.880587354255369,22,0.869,0.903,0.825
13274288,BPIC15_5,0.826,0.8201992147308783,15,0.884,0.9,0.045
13283936,BPIC15_5,0.81,0.8049191574508919,52,0.776,0.788,0.045
13359725,BPIC15_5,0.811,0.8056619968678945,51,0.769,0.786,0.045
13445008,BPIC15_5,0.828,0.8216622730030636,14,0.886,0.899,0.045
13479171,BPIC15_5,0.89,0.8804291456193308,51,0.758,0.775,0.921
13501086,BPIC15_5,0.892,0.8822513954261039,23,0.868,0.893,0.825
13518764,BPIC15_5,0.894,0.8847447605213966,15,0.896,0.907,0.825
13559761,BPIC15_5,0.827,0.8209283187618226,16,0.884,0.897,0.045
13561073,BPIC15_5,0.894,0.884539194116589,49,0.788,0.801,0.921
13566705,BPIC15_5,0.894,0.8845031039147181,51,0.777,0.79,0.921
13595649,BPIC15_5,0.824,0.8182228751235671,26,0.858,0.874,0.045
13598290,BPIC15_5,0.894,0.8846003354165446,13,0.899,0.913,0.825
13602723,BPIC15_5,0.827,0.8209419755704501,15,0.884,0.9,0.045
13632867,BPIC15_5,0.896,0.8861069041858085,14,0.898,0.91,0.825
13642349,BPIC15_5,0.895,0.8853829620846527,15,0.896,0.912,0.825
13673881,BPIC15_5,0.827,0.8209969306590801,15,0.884,0.9,0.045
13679541,BPIC15_5,0.828,0.8218296972616516,15,0.885,0.897,0.045
13946101,BPIC15_2,0.841,0.8341834740931923,51,0.676,0.676,0.714
13968152,BPIC15_2,0.859,0.8515262024889413,44,0.805,0.816,0.714
19844232,BPIC15_2,0.448,0.4612940042591428,69,0.611,0.614,0.757
19850540,BPIC15_2,0.451,0.4637650475394709,58,0.621,0.622,0.757
19851047,BPIC15_2,0.853,0.8453059019892513,52,0.776,0.79,0.714
19898301,BPIC15_2,0.831,0.8245893360062736,67,0.61,0.592,0.714
19899227,BPIC15_2,0.419,0.4340978133349024,89,0.659,0.645,0.757
19900779,BPIC15_2,0.821,0.8156104346745642,74,0.529,0.52,0.757
19902348,BPIC15_2,0.399,0.4149783606594842,91,0.584,0.61,0.757
19922714,BPIC15_2,0.46,0.4726493809472277,27,0.75,0.739,0.714
19944424,BPIC15_2,0.848,0.841026619798625,64,0.681,0.682,0.757
19946818,BPIC15_2,0.427,0.4417941128184016,73,0.61,0.62,0.757
19949987,BPIC15_2,0.451,0.4638458773485031,52,0.629,0.633,0.757
19964659,BPIC15_2,0.32,0.339941024701328,88,0.552,0.567,0.286
19982374,BPIC15_2,0.455,0.4675604610240336,57,0.654,0.688,0.757
20012182,BPIC15_2,0.833,0.8269800369673055,73,0.657,0.673,0.714
20013528,BPIC15_2,0.45,0.4634853384544763,54,0.634,0.624,0.757
20033105,BPIC15_2,0.447,0.460226513244119,54,0.613,0.616,0.757
20034102,BPIC15_2,0.432,0.4460615864990501,73,0.647,0.67,0.757
20039669,BPIC15_2,0.441,0.4551155385454812,64,0.61,0.612,0.757
20040515,BPIC15_2,0.442,0.4553901305292425,54,0.63,0.644,0.714
20048962,BPIC15_2,0.863,0.8549464368490954,47,0.758,0.758,0.757
20059230,BPIC15_2,0.398,0.4142717728020664,88,0.7,0.72,0.286
20146524,BPIC15_2,0.421,0.4356147082828923,70,0.651,0.678,0.757
20147943,BPIC15_2,0.847,0.8397718181005743,61,0.648,0.633,0.757
20160716,BPIC15_2,0.438,0.4518715288587664,98,0.63,0.651,0.871
20161890,BPIC15_2,0.432,0.4463353638243298,70,0.614,0.645,0.757
20167781,BPIC15_2,0.43,0.4439140700019651,100,0.558,0.573,0.757
20168418,BPIC15_2,0.408,0.423854010691785,58,0.608,0.616,0.714
20176632,BPIC15_2,0.459,0.4717231074556892,102,0.727,0.758,0.871
20177191,BPIC15_2,0.435,0.4490441302845949,68,0.621,0.649,0.757
20228466,BPIC15_2,0.43,0.4439962622582651,80,0.615,0.631,0.757
20230534,BPIC15_2,0.439,0.4530414797441973,99,0.735,0.758,0.871
20231249,BPIC15_2,0.44,0.4534841431212648,69,0.637,0.65,0.757
20234879,BPIC15_2,0.414,0.4288302599522252,64,0.626,0.642,0.714
20235451,BPIC15_2,0.859,0.8508926818281332,82,0.65,0.657,0.782
20255660,BPIC15_2,0.851,0.8436274532541297,62,0.703,0.712,0.757
20256187,BPIC15_2,0.848,0.8403973526746277,60,0.668,0.682,0.757
20265734,BPIC15_2,0.412,0.4274125208135194,70,0.607,0.624,0.714
20271369,BPIC15_2,0.373,0.3905189464235108,106,0.706,0.723,0.286
20278493,BPIC15_2,0.415,0.4297882839146493,60,0.611,0.609,0.714
20283865,BPIC15_2,0.453,0.4663821407425988,97,0.744,0.762,0.871
20283980,BPIC15_2,0.439,0.4524565208959933,132,0.718,0.746,0.871
20284090,BPIC15_2,0.861,0.8531469941980933,62,0.757,0.764,0.782
20284172,BPIC15_2,0.835,0.8285851957538011,68,0.676,0.7,0.757
20286046,BPIC15_2,0.472,0.4838535619107538,89,0.749,0.771,0.871
20291515,BPIC15_2,0.481,0.4929249277504099,6,0.916,0.932,0.714
20309551,BPIC15_2,0.447,0.460498745410299,62,0.593,0.605,0.757
20314634,BPIC15_2,0.424,0.4387148775419851,62,0.686,0.7,0.714
20315212,BPIC15_2,0.424,0.4388471814150091,62,0.685,0.698,0.714
20321051,BPIC15_2,0.392,0.4082070670627599,60,0.721,0.76,0.714
20351329,BPIC15_2,0.462,0.4747695495608464,6,0.842,0.833,0.714
20355680,BPIC15_2,0.483,0.494084486627634,9,0.851,0.871,0.757
20362348,BPIC15_2,0.429,0.4429881426622016,63,0.699,0.708,0.714
20370270,BPIC15_2,0.903,0.8932123667964361,19,0.832,0.835,0.949
20375690,BPIC15_2,0.841,0.8340148535647288,59,0.716,0.726,0.714
20383055,BPIC15_2,0.867,0.8587824008821701,32,0.818,0.828,0.757
20390768,BPIC15_2,0.473,0.4846334726453987,13,0.697,0.735,0.871
20395278,BPIC15_2,0.882,0.8733983473658322,13,0.87,0.904,0.757
20442334,BPIC15_2,0.858,0.8504622856372601,45,0.793,0.816,0.757
20446831,BPIC15_2,0.445,0.4585943510494997,74,0.643,0.663,0.757
20465328,BPIC15_2,0.892,0.8822432693744408,19,0.83,0.842,0.871
20466907,BPIC15_2,0.451,0.4644043969554282,65,0.66,0.683,0.757
20467993,BPIC15_2,0.866,0.8575540013147619,20,0.816,0.818,0.714
20469985,BPIC15_2,0.845,0.8382246812979625,73,0.685,0.706,0.757
20489121,BPIC15_2,0.455,0.4681962072945618,58,0.67,0.685,0.757
20492615,BPIC15_2,0.433,0.4472134653939406,88,0.762,0.772,0.949
20493351,BPIC15_2,0.436,0.4501657969855356,73,0.777,0.795,0.949
20493939,BPIC15_2,0.856,0.8479920692988937,58,0.808,0.818,0.782
20501217,BPIC15_2,0.431,0.4447742434265248,61,0.695,0.71,0.714
20502945,BPIC15_2,0.468,0.4807001419139667,36,0.819,0.854,0.949
20515299,BPIC15_2,0.875,0.8665714433178298,59,0.817,0.824,0.782
20527735,BPIC15_2,0.871,0.8623591917194635,13,0.854,0.851,0.714
20528802,BPIC15_2,0.874,0.8657858764373166,13,0.878,0.903,0.714
20531605,BPIC15_2,0.854,0.8463684636433267,59,0.781,0.789,0.714
20552714,BPIC15_2,0.36,0.377920411571838,66,0.602,0.632,0.286
20586728,BPIC15_2,0.438,0.4520659209026775,64,0.794,0.806,0.949
20619258,BPIC15_2,0.45,0.4633370912805034,20,0.841,0.872,0.871
20631624,BPIC15_2,0.435,0.4487713470827451,110,0.599,0.611,0.757
20653952,BPIC15_2,0.865,0.8565468957576852,76,0.793,0.792,0.782
20691849,BPIC15_2,0.451,0.4641337392307473,74,0.669,0.684,0.757
20710895,BPIC15_2,0.887,0.8776369326639102,13,0.906,0.924,0.757
20712218,BPIC15_2,0.836,0.8290537509150415,61,0.714,0.743,0.714
20724871,BPIC15_2,0.849,0.8419992069421242,58,0.78,0.783,0.757
20734464,BPIC15_2,0.861,0.8534438725439022,57,0.766,0.782,0.871
20749990,BPIC15_2,0.863,0.855462668165068,61,0.804,0.83,0.782
20769050,BPIC15_2,0.84,0.833521337292069,61,0.731,0.737,0.714
20769669,BPIC15_2,0.844,0.8365998883266298,61,0.767,0.781,0.714
20778770,BPIC15_2,0.863,0.8550282051456687,61,0.785,0.809,0.757
20780657,BPIC15_2,0.448,0.4618034521752083,74,0.662,0.687,0.757
20788383,BPIC15_2,0.861,0.8527939762612908,61,0.765,0.787,0.757
20808804,BPIC15_2,0.884,0.875065293321198,23,0.878,0.904,0.757
20814569,BPIC15_2,0.84,0.8328656290416141,59,0.706,0.741,0.714
20824621,BPIC15_2,0.846,0.8386815102376396,70,0.76,0.786,0.714
20825695,BPIC15_2,0.401,0.4171025086117024,75,0.637,0.659,0.714
20849801,BPIC15_2,0.87,0.8619839213326722,59,0.782,0.804,0.782
20886971,BPIC15_2,0.856,0.8487989301588459,61,0.727,0.753,0.757
20893698,BPIC15_2,0.849,0.8422105459050575,53,0.757,0.777,0.714
20894279,BPIC15_2,0.454,0.4671490326512472,87,0.781,0.789,0.714
20914654,BPIC15_2,0.461,0.4734297736801477,105,0.757,0.767,0.871
20923950,BPIC15_2,0.855,0.8477683265295337,61,0.725,0.753,0.757
20927725,BPIC15_2,0.856,0.8488335843720144,61,0.731,0.758,0.757
20931263,BPIC15_2,0.849,0.8421869668059058,59,0.732,0.76,0.714
20978031,BPIC15_2,0.855,0.8477669358779661,61,0.715,0.732,0.757
21011323,BPIC15_2,0.86,0.8523475910771197,61,0.755,0.779,0.757
21032801,BPIC15_2,0.849,0.8416188115406589,61,0.729,0.758,0.714
21056369,BPIC15_2,0.457,0.4697130592242913,61,0.675,0.701,0.757
21081216,BPIC15_2,0.445,0.4588736607165601,88,0.629,0.645,0.757
21110555,BPIC15_2,0.871,0.8624738964973657,59,0.752,0.777,0.782
21123689,BPIC15_2,0.86,0.852417971611299,61,0.753,0.777,0.757
21135283,BPIC15_2,0.448,0.461564371203618,59,0.684,0.715,0.714
21176420,BPIC15_2,0.863,0.8554292268361456,61,0.785,0.809,0.757
21177887,BPIC15_2,0.855,0.8477662613451387,74,0.723,0.728,0.757
21191834,BPIC15_2,0.423,0.437429885359915,59,0.706,0.737,0.714
21199106,BPIC15_2,0.415,0.430226707450011,61,0.637,0.665,0.714
21215250,BPIC15_2,0.426,0.4402535007135634,61,0.731,0.754,0.714
21216895,BPIC15_2,0.42,0.4344487965853218,61,0.674,0.703,0.714
21255551,BPIC15_2,0.461,0.4734493871270096,61,0.709,0.732,0.757
21259398,BPIC15_2,0.858,0.8498843684482982,61,0.736,0.752,0.757
21268553,BPIC15_2,0.854,0.8463249564657579,75,0.754,0.77,0.757
21270817,BPIC15_2,0.426,0.4407568988620483,59,0.716,0.743,0.714
21282630,BPIC15_2,0.433,0.4474860890225894,55,0.779,0.791,0.714
21283308,BPIC15_2,0.434,0.4476316283394255,55,0.779,0.799,0.714
21298064,BPIC15_2,0.43,0.4446308912794495,61,0.746,0.776,0.714
21303538,BPIC15_2,0.404,0.419316439961389,64,0.735,0.744,0.286
21304254,BPIC15_2,0.426,0.440059618569562,61,0.693,0.704,0.714
21306689,BPIC15_2,0.848,0.8411639731866498,59,0.755,0.788,0.714
21351330,BPIC15_2,0.427,0.4413951308142508,59,0.696,0.726,0.714
21369372,BPIC15_2,0.426,0.4404746071212945,61,0.692,0.705,0.714
21381131,BPIC15_2,0.871,0.8629650767556822,55,0.795,0.802,0.871
21435755,BPIC15_2,0.403,0.4185186294425246,70,0.749,0.782,0.286
21456681,BPIC15_2,0.854,0.8464605811492274,61,0.713,0.742,0.757
21458204,BPIC15_2,0.457,0.4702324103693821,61,0.688,0.713,0.757
21478297,BPIC15_2,0.879,0.8702235628714176,59,0.82,0.84,0.782
21495200,BPIC15_2,0.453,0.4659099344625765,75,0.659,0.681,0.757
21501054,BPIC15_2,0.459,0.4717382351597936,106,0.756,0.772,0.871
21517869,BPIC15_2,0.872,0.863442998254478,59,0.763,0.784,0.782
21575612,BPIC15_2,0.506,0.5166102957064989,1,0.917,0.917,0.871
21590295,BPIC15_2,0.435,0.4494776872108578,44,0.733,0.75,0.714
21619018,BPIC15_2,0.407,0.4226890880212639,63,0.695,0.735,0.286
21640791,BPIC15_2,0.418,0.4330162715157469,93,0.602,0.621,0.714
21715124,BPIC15_2,0.875,0.8666635106097591,20,0.887,0.906,0.714
21720577,BPIC15_2,0.431,0.4450108770440994,59,0.671,0.698,0.714
21736347,BPIC15_2,0.864,0.8556013600301122,46,0.801,0.816,0.757
21808766,BPIC15_2,0.416,0.431339409650639,98,0.613,0.628,0.714
21844250,BPIC15_2,0.505,0.515288071906187,7,0.916,0.935,0.871
21854476,BPIC15_2,0.431,0.4451163155360931,61,0.647,0.672,0.714
21870048,BPIC15_2,0.832,0.825996141965523,59,0.701,0.718,0.714
21872891,BPIC15_2,0.857,0.8492703227988245,59,0.764,0.782,0.757
21894254,BPIC15_2,0.865,0.8567396713006245,61,0.76,0.781,0.757
21910887,BPIC15_2,0.461,0.4737694974672595,77,0.782,0.795,0.871
21917778,BPIC15_2,0.834,0.8276337460951695,71,0.715,0.743,0.714
21934455,BPIC15_2,0.468,0.4804632571280025,51,0.808,0.849,0.871
21976907,BPIC15_2,0.847,0.8401959538092552,60,0.714,0.748,0.714
21986699,BPIC15_2,0.45,0.4630839976636386,60,0.642,0.668,0.757
21989933,BPIC15_2,0.44,0.4534823281669206,109,0.597,0.606,0.757
21990709,BPIC15_2,0.459,0.4718789066765668,72,0.767,0.787,0.871
22060602,BPIC15_2,0.408,0.4238204838275426,71,0.64,0.658,0.286
22062411,BPIC15_2,0.853,0.8457416239264149,53,0.765,0.792,0.714
22140133,BPIC15_2,0.872,0.8638695871970051,21,0.877,0.889,0.714
22147393,BPIC15_2,0.85,0.8431047943763154,53,0.733,0.757,0.714
22148165,BPIC15_2,0.869,0.8608252514107171,82,0.775,0.792,0.871
22149077,BPIC15_2,0.443,0.4570549409936293,54,0.665,0.683,0.714
22174352,BPIC15_2,0.438,0.4514092783131598,79,0.653,0.664,0.714
22184061,BPIC15_2,0.438,0.4520925381002876,79,0.656,0.668,0.714
22189711,BPIC15_2,0.435,0.4494522226768708,69,0.643,0.658,0.714
22218987,BPIC15_2,0.856,0.8487068775875387,55,0.729,0.748,0.757
22232965,BPIC15_2,0.861,0.8533154283216986,55,0.771,0.797,0.757
22261737,BPIC15_2,0.441,0.4546826047851991,55,0.668,0.698,0.714
22324836,BPIC15_2,0.843,0.8359279089469678,53,0.732,0.754,0.714
22334321,BPIC15_2,0.46,0.4724967843511689,68,0.681,0.706,0.757
22375178,BPIC15_2,0.435,0.449268426267409,38,0.643,0.672,0.714
22378024,BPIC15_2,0.859,0.8508310505021163,55,0.77,0.787,0.757
22407704,BPIC15_2,0.866,0.8578600282731025,40,0.842,0.849,0.871
22409019,BPIC15_2,0.441,0.4549445407715214,53,0.662,0.681,0.714
22444156,BPIC15_2,0.452,0.465386619792844,68,0.662,0.693,0.757
22470419,BPIC15_2,0.851,0.8436283089802794,68,0.707,0.724,0.757
22483254,BPIC15_2,0.447,0.4606711103985295,55,0.688,0.725,0.714
22483852,BPIC15_2,0.444,0.4575856896358762,80,0.641,0.652,0.757
22484667,BPIC15_2,0.437,0.4509940534210238,81,0.685,0.701,0.714
22485706,BPIC15_2,0.458,0.470887813892712,37,0.7,0.74,0.757
22486842,BPIC15_2,0.866,0.8574528536386498,38,0.838,0.862,0.714
22510979,BPIC15_2,0.861,0.8531683649554186,55,0.768,0.792,0.757
22530944,BPIC15_2,0.455,0.4677330287487396,66,0.665,0.667,0.757
22532360,BPIC15_2,0.453,0.4657746071628327,66,0.646,0.648,0.757
22533197,BPIC15_2,0.861,0.8534448564913507,55,0.771,0.79,0.757
22540298,BPIC15_2,0.444,0.4575823543808272,55,0.652,0.688,0.714
22550213,BPIC15_2,0.871,0.8626673110890009,31,0.87,0.883,0.714
22550863,BPIC15_2,0.861,0.8535224181823043,55,0.763,0.795,0.757
22566514,BPIC15_2,0.853,0.8452843869817308,53,0.77,0.795,0.714
22627163,BPIC15_2,0.461,0.4733525534352449,56,0.699,0.721,0.757
22643660,BPIC15_2,0.451,0.4641243331304002,55,0.698,0.732,0.714
22646318,BPIC15_2,0.455,0.4681501280476985,55,0.671,0.691,0.757
22667476,BPIC15_2,0.44,0.4533878927049405,53,0.67,0.696,0.714
22697360,BPIC15_2,0.845,0.8379929331064561,53,0.761,0.794,0.714
22711101,BPIC15_2,0.505,0.5155840218254727,11,0.901,0.911,0.871
22764138,BPIC15_2,0.458,0.4711267312980035,55,0.697,0.722,0.757
22883511,BPIC15_2,0.86,0.8522069950220865,55,0.76,0.779,0.757
22943372,BPIC15_2,0.841,0.8341329005614639,53,0.703,0.733,0.714
22949801,BPIC15_2,0.857,0.8491604990556552,55,0.726,0.755,0.757
22998831,BPIC15_2,0.455,0.4680465151039788,56,0.684,0.707,0.757
23038803,BPIC15_2,0.483,0.4949657375105235,11,0.904,0.914,0.714
23053160,BPIC15_2,0.444,0.4578726954426865,54,0.669,0.698,0.714
23064404,BPIC15_2,0.851,0.8434149516344455,53,0.766,0.8,0.714
23099692,BPIC15_2,0.453,0.4665186511109248,53,0.657,0.671,0.757
23103587,BPIC15_2,0.45,0.4633907100583127,68,0.646,0.672,0.757
23142917,BPIC15_2,0.456,0.4689959051414827,57,0.674,0.699,0.757
23167664,BPIC15_2,0.853,0.8451049360179661,53,0.769,0.801,0.714
23168788,BPIC15_2,0.852,0.8449296067696648,53,0.769,0.8,0.714
23169561,BPIC15_2,0.862,0.8539744930421428,55,0.767,0.787,0.757
23198662,BPIC15_2,0.846,0.8391133480845485,53,0.708,0.738,0.714
23200425,BPIC15_2,0.861,0.8532363836181207,45,0.807,0.821,0.714
23224405,BPIC15_2,0.848,0.8407723002543731,53,0.722,0.752,0.714
23233618,BPIC15_2,0.864,0.855533953133819,55,0.77,0.798,0.757
23249815,BPIC15_2,0.852,0.8444656594524528,58,0.767,0.782,0.714
23287159,BPIC15_2,0.887,0.8774172070674511,26,0.854,0.885,0.871
23304819,BPIC15_2,0.462,0.4750372492281007,47,0.713,0.729,0.757
23361288,BPIC15_2,0.845,0.8383279186041565,60,0.734,0.75,0.714
23368349,BPIC15_2,0.86,0.8519194155999908,43,0.805,0.821,0.714
23384655,BPIC15_2,0.857,0.8495321302927576,45,0.78,0.797,0.714
23395309,BPIC15_2,0.87,0.8616318828074456,47,0.804,0.822,0.757
23427734,BPIC15_2,0.855,0.8476330020940551,45,0.757,0.776,0.714
23430810,BPIC15_2,0.876,0.8669966790176049,15,0.898,0.912,0.714
23446082,BPIC15_2,0.863,0.8549108374092728,47,0.753,0.758,0.757
23467404,BPIC15_2,0.445,0.4587657214516796,63,0.67,0.681,0.714
23468178,BPIC15_2,0.454,0.4670119569731793,48,0.706,0.72,0.714
23577475,BPIC15_2,0.856,0.8482390742306379,48,0.758,0.776,0.714
23589777,BPIC15_2,0.871,0.8622858154128801,21,0.872,0.903,0.714
23590665,BPIC15_2,0.871,0.8628150901030442,12,0.921,0.928,0.714
23592301,BPIC15_2,0.878,0.8692034406862277,24,0.87,0.896,0.757
23623452,BPIC15_2,0.455,0.4680053654700382,48,0.708,0.725,0.714
23624644,BPIC15_2,0.456,0.4686656028656493,63,0.663,0.684,0.757
23625680,BPIC15_2,0.875,0.8667220527450277,27,0.855,0.882,0.757
23626378,BPIC15_2,0.458,0.4706285276464877,45,0.714,0.732,0.714
23627223,BPIC15_2,0.454,0.4670903574635607,45,0.705,0.725,0.714
23627935,BPIC15_2,0.454,0.466691616337021,45,0.703,0.722,0.714
23629535,BPIC15_2,0.876,0.8678491063894195,23,0.871,0.894,0.757
23631547,BPIC15_2,0.886,0.8765332330478799,16,0.909,0.905,0.757
23633812,BPIC15_2,0.868,0.8602007387886081,48,0.8,0.813,0.757
23646352,BPIC15_2,0.449,0.4620809116129271,48,0.669,0.692,0.714
23650672,BPIC15_2,0.459,0.4717935265107883,61,0.68,0.694,0.757
23651416,BPIC15_2,0.45,0.4627910742813465,44,0.703,0.719,0.714
23652333,BPIC15_2,0.446,0.4591795629301171,55,0.649,0.667,0.714
23682677,BPIC15_2,0.455,0.4681072160538591,45,0.716,0.722,0.714
23684884,BPIC15_2,0.865,0.8565247067073792,20,0.867,0.891,0.714
23698350,BPIC15_2,0.459,0.4716841407112442,63,0.674,0.689,0.757
23704944,BPIC15_2,0.865,0.8565530972095267,25,0.849,0.875,0.714
23777908,BPIC15_2,0.894,0.8846833971761094,24,0.867,0.893,0.871
23822258,BPIC15_2,0.869,0.8611028559286862,24,0.866,0.888,0.714
23835254,BPIC15_2,0.899,0.8888854079232967,16,0.895,0.909,0.871
23879911,BPIC15_2,0.893,0.8837970036549856,26,0.864,0.887,0.871
23882203,BPIC15_2,0.469,0.4814832372313659,13,0.787,0.803,0.714
23934592,BPIC15_2,0.483,0.4945824965391739,11,0.904,0.931,0.714
23969715,BPIC15_2,0.886,0.8768677308778821,13,0.902,0.912,0.757
24033485,BPIC15_2,0.872,0.8635217552919586,18,0.859,0.889,0.714
24074730,BPIC15_2,0.899,0.8888956604113565,16,0.895,0.903,0.871
24129088,BPIC15_2,0.876,0.867520012682144,12,0.903,0.923,0.714
24153510,BPIC15_2,0.886,0.8770848201425532,13,0.901,0.918,0.757
24154225,BPIC15_2,0.877,0.8680559877151497,13,0.901,0.918,0.714
2760933,BPIC15_1,0.449,0.4622139010409725,2,0.862,0.862,0.215
2771472,BPIC15_1,0.408,0.423824076068777,53,0.557,0.554,0.215
2799084,BPIC15_1,0.553,0.5612072254835607,2,0.85,0.85,0.996
2802701,BPIC15_1,0.82,0.8144806927669248,21,0.699,0.697,0.215
2817552,BPIC15_1,0.481,0.4925933253600214,74,0.627,0.628,0.983
2824824,BPIC15_1,0.408,0.4232287927868339,7,0.746,0.737,0.215
